,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_gamma,param_C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
37,20.163821625709534,5.739872794521019,2.1734561204910277,0.6834968277749,0.0005,50,"{'gamma': 0.0005, 'C': 50}",0.7386363636363635,0.745945945945946,0.7650273224043717,0.7634408602150536,0.7567567567567568,0.7403314917127072,0.7333333333333333,0.7093023255813953,0.7486033519553073,0.6993865030674846,0.740076425460872,0.0205040493660102,66
92,19.488940382003783,4.7872225160029895,1.8785305500030518,0.37341265945920943,0.03,1,"{'gamma': 0.03, 'C': 1}",0.6823529411764706,0.7619047619047619,0.7567567567567568,0.7553191489361701,0.7624309392265193,0.7252747252747254,0.7333333333333333,0.7126436781609196,0.7582417582417583,0.7471264367816092,0.7395384479793023,0.02492524480891367,67
57,19.094131755828858,5.610079220459838,2.8305938482284545,1.0426944606299904,0.03,5,"{'gamma': 0.03, 'C': 5}",0.6823529411764706,0.7608695652173914,0.7567567567567568,0.7553191489361701,0.7624309392265193,0.7005649717514123,0.7333333333333333,0.7017543859649124,0.7305389221556887,0.7398843930635838,0.7323805357582238,0.02710828341123604,68
17,20.189209389686585,4.554008858857748,2.523731064796448,0.9123826074266408,0.05,3,"{'gamma': 0.05, 'C': 3}",0.6823529411764706,0.7675675675675677,0.7471264367816092,0.7553191489361701,0.7624309392265193,0.7005649717514123,0.7333333333333333,0.7017543859649124,0.7305389221556887,0.7398843930635838,0.7320873039957267,0.027198298294603282,69
16,18.18054347038269,5.763537481853706,2.0885031700134276,0.7976278705062761,0.1,1,"{'gamma': 0.1, 'C': 1}",0.6823529411764706,0.7619047619047619,0.7567567567567568,0.7553191489361701,0.7624309392265193,0.7005649717514123,0.7333333333333333,0.7017543859649124,0.7251461988304094,0.7398843930635838,0.731944783094433,0.02730511071457071,70
6,22.437822151184083,4.486845027401643,2.869271683692932,0.7177741591915188,0.005,100,"{'gamma': 0.005, 'C': 100}",0.6863905325443787,0.7608695652173914,0.7411764705882353,0.7526881720430108,0.7624309392265193,0.7017543859649122,0.7333333333333333,0.7017543859649124,0.7176470588235294,0.7185628742514969,0.727660771795772,0.025261773143985873,71
18,22.674663066864014,2.303007581211805,2.8588323831558227,0.8662566598307869,0.001,500,"{'gamma': 0.001, 'C': 500}",0.6904761904761905,0.7582417582417582,0.7513812154696133,0.7567567567567568,0.7486033519553073,0.6941176470588235,0.7262569832402235,0.7017543859649124,0.7228915662650601,0.7151515151515151,0.7265631370580161,0.024761156559922178,72
79,20.901545429229735,3.689422411406006,2.776786971092224,0.4886306938443317,0.03,100,"{'gamma': 0.03, 'C': 100}",0.6823529411764706,0.7597765363128492,0.7471264367816092,0.7553191489361701,0.7624309392265193,0.7085714285714285,0.7185628742514969,0.7017543859649124,0.7305389221556887,0.6871165644171779,0.7253550177794323,0.02855582498437324,73
34,21.12617404460907,2.971598253722284,2.7987414360046388,0.5363035056192018,0.03,500,"{'gamma': 0.03, 'C': 500}",0.6823529411764706,0.7597765363128492,0.7471264367816092,0.7553191489361701,0.7624309392265193,0.7085714285714285,0.7185628742514969,0.7017543859649124,0.7305389221556887,0.6871165644171779,0.7253550177794323,0.02855582498437324,73
74,19.870851492881776,4.764101777255877,2.8837688684463503,0.6294840318049059,0.2,1000,"{'gamma': 0.2, 'C': 1000}",0.6823529411764706,0.7666666666666666,0.7471264367816092,0.7553191489361701,0.7624309392265193,0.7005649717514123,0.7185628742514969,0.7017543859649124,0.7305389221556887,0.6871165644171779,0.7252433851328124,0.030014822501403745,75
10,24.57122564315796,2.0207218255010946,2.8414155006408692,0.5063200482559463,0.2,100,"{'gamma': 0.2, 'C': 100}",0.6823529411764706,0.7666666666666666,0.7471264367816092,0.7553191489361701,0.7624309392265193,0.7005649717514123,0.7185628742514969,0.7017543859649124,0.7305389221556887,0.6871165644171779,0.7252433851328124,0.030014822501403745,75
55,19.618228912353516,5.368498557281511,2.5712405681610107,1.0559443515424123,0.2,50,"{'gamma': 0.2, 'C': 50}",0.6823529411764706,0.7666666666666666,0.7471264367816092,0.7553191489361701,0.7624309392265193,0.7005649717514123,0.7185628742514969,0.7017543859649124,0.7305389221556887,0.6871165644171779,0.7252433851328124,0.030014822501403745,75
58,18.653182578086852,5.965033930674912,2.484590029716492,1.013517230863547,0.2,1,"{'gamma': 0.2, 'C': 1}",0.6823529411764706,0.7624309392265193,0.7471264367816092,0.7553191489361701,0.7624309392265193,0.7005649717514123,0.7261904761904762,0.7017543859649124,0.7251461988304094,0.6871165644171779,0.7250433002501676,0.02933215943874126,78
3,24.18861529827118,2.3283795385286035,2.859572148323059,0.6815420218274535,0.03,10,"{'gamma': 0.03, 'C': 10}",0.6823529411764706,0.7597765363128492,0.7471264367816092,0.7553191489361701,0.7624309392265193,0.7005649717514123,0.7185628742514969,0.7017543859649124,0.7305389221556887,0.6871165644171779,0.7245543720974308,0.029121810702064526,79
69,20.22406349182129,4.443402881527928,2.666217041015625,0.7049116620988994,500,500,"{'gamma': 500, 'C': 500}",0.6823529411764706,0.7624309392265193,0.7471264367816092,0.7553191489361701,0.7624309392265193,0.6966292134831461,0.7185628742514969,0.7017543859649124,0.7251461988304094,0.6871165644171779,0.7238869642294432,0.029730853187667192,80
26,19.744733810424805,5.483618112693191,2.675074744224548,0.9790001392527766,3,3,"{'gamma': 3, 'C': 3}",0.6823529411764706,0.7624309392265193,0.7471264367816092,0.7553191489361701,0.7624309392265193,0.6966292134831461,0.7185628742514969,0.7017543859649124,0.7251461988304094,0.6871165644171779,0.7238869642294432,0.029730853187667192,80
36,22.428901839256287,3.7840386720012065,2.612600040435791,1.0479314147550187,500,50,"{'gamma': 500, 'C': 50}",0.6823529411764706,0.7624309392265193,0.7471264367816092,0.7553191489361701,0.7624309392265193,0.6966292134831461,0.7185628742514969,0.7017543859649124,0.7251461988304094,0.6871165644171779,0.7238869642294432,0.029730853187667192,80
39,21.399330401420592,3.679620213318793,2.4270318269729616,1.1317791338534322,10,100,"{'gamma': 10, 'C': 100}",0.6823529411764706,0.7624309392265193,0.7471264367816092,0.7553191489361701,0.7624309392265193,0.6966292134831461,0.7185628742514969,0.7017543859649124,0.7251461988304094,0.6871165644171779,0.7238869642294432,0.029730853187667192,80
30,18.086140727996828,5.840677487763051,2.7112680673599243,1.0586666355424237,50,50,"{'gamma': 50, 'C': 50}",0.6823529411764706,0.7624309392265193,0.7471264367816092,0.7553191489361701,0.7624309392265193,0.6966292134831461,0.7185628742514969,0.7017543859649124,0.7251461988304094,0.6871165644171779,0.7238869642294432,0.029730853187667192,80
94,17.26612024307251,4.115461939625371,1.6483214378356934,0.5329169004451841,3,100,"{'gamma': 3, 'C': 100}",0.6823529411764706,0.7624309392265193,0.7471264367816092,0.7553191489361701,0.7624309392265193,0.6966292134831461,0.7185628742514969,0.7017543859649124,0.7251461988304094,0.6871165644171779,0.7238869642294432,0.029730853187667192,80
41,21.01505823135376,4.391597189261664,2.9031951904296873,0.8020749894674607,0.3,100,"{'gamma': 0.3, 'C': 100}",0.6823529411764706,0.7624309392265193,0.7471264367816092,0.7553191489361701,0.7624309392265193,0.6966292134831461,0.7185628742514969,0.7017543859649124,0.7251461988304094,0.6871165644171779,0.7238869642294432,0.029730853187667192,80
